742,3.46575018509183
744,3.65447310473503
746,3.57118228164761
748,3.86658754815844
750,3.88473453452365
750,3.8847299858522
752,3.97091556125511
754,3.95023942625834
756,4.1205332344523
758,4.00172151117137
760,4.06444762963486
762,4.49926265179358
764,4.73652907915823
766,4.61310834024052
768,4.47138491723625
770,4.25588074369508
772,4.86343149985206
774,5.26993602664955
776,4.64379823597687
778,3.9862200933912
780,5.66482726040369
782,6.63603057660551
784,6.06700428646998
786,7.72228598410124
788,7.5876962681572
790,10.2736668964753
798,12.8902967124532
800,13.6330427243469
802,13.5207482911626
804,14.1867943184587
806,15.5778745334268
808,16.7143056515294
810,17.01272425813
812,17.7614104877199
814,17.9398979492544
816,18.6706542820829
818,17.0292195665173
820,19.2129542913354
822,19.0615539225767
824,19.8631595029443
826,18.7290811547419
828,19.4267719261502
830,19.8404429792951
832,21.0974997248129
834,22.1377032032682
836,20.7221867671223
838,21.1400176268871
840,22.0816621476397
842,22.0315659413033
844,21.4108323018905
846,21.9301402931429
848,22.3228877151047
850,21.9523076742155
852,22.0327175768062
854,22.5648728659368
856,23.0053395538088
858,22.0766861049919
860,24.0236395122771
862,21.8439028750267
864,23.287799773933
866,23.2041025795384
868,22.770769733886
870,22.6204451417912
872,20.7818494486865
874,22.6473266989741
876,21.2095456019806
878,20.6291887354301
880,19.7070928793596
882,21.2511807633095
884,20.9815802905663
886,19.7787234379763
888,18.9941420094321
890,18.9574557829505
892,17.8225453784443
894,18.7406360711255
896,16.5540380800402
898,15.3973789111507
900,16.5703417476703
902,11.6054208013112
904,14.1257445670529
906,13.576177262313
908,12.68049188574
910,11.1068336845788
912,11.052928655429
914,11.0738801405416
916,9.83700100663087
918,9.66500136194759
920,8.69808766229642
922,7.91020117742324
924,6.78799715204791
926,6.72188804675217
928,5.55382752329019
930,5.0292489467395
932,3.97449086562811
934,3.64484271514602
936,3.02147095916
938,2.57067156193712
940,2.16649896230525
942,1.90275583389673
944,1.57255665551617
946,1.45512917572979
948,1.01450239732594
950,0.782099214249996
952,0.692965954097201
954,0.529456999906624
956,0.37949435177943
958,0.365652933040323
960,0.291481825014907
962,0.242718967366479
964,0.165354710846056
966,0.182733251948637
968,0.145158277481789
970,0.121175275789468
972,0.100636182677852
974,0.0897077650569332
976,0.0663087122035796
978,0.0477920758099233
980,0.0391158616659187
982,0.0306348047974434
984,0.025325151241964
986,0.0256299391678455
988,0.0145785010247129
990,0.0157347900299683
992,0.0136629180573684
994,0.0141757714015056
996,0.013096432553434
998,0.0104746910133441
1000,0.008607059133127
1002,0.00407490338002656
1004,0.00782101892630754
1006,0.0167702570845534
1008,0.00656163237846061
